Gene,Normalised_RF,Tool
group_6109.fa.aln.tree,0.9,Roary_dsp
group_4822.fa.aln.tree,0.9506172839506173,Roary_dsp
group_1170.fa.aln.tree,0.7777777777777778,Roary_dsp
group_5887.fa.aln.tree,0.8478260869565217,Roary_dsp
group_4777.fa.aln.tree,0.7575757575757576,Roary_dsp
group_2360.fa.aln.tree,0.7758620689655172,Roary_dsp
group_21520.fa.aln.tree,0.8585858585858586,Roary_dsp
group_3220.fa.aln.tree,0.7876106194690266,Roary_dsp
group_1412.fa.aln.tree,0.6842105263157895,Roary_dsp
group_3265.fa.aln.tree,0.8947368421052632,Roary_dsp
group_2726.fa.aln.tree,0.808695652173913,Roary_dsp
group_956.fa.aln.tree,0.8230088495575221,Roary_dsp
group_21411.fa.aln.tree,1.0,Roary_dsp
group_3087.fa.aln.tree,0.7777777777777778,Roary_dsp
group_21550.fa.aln.tree,0.9310344827586207,Roary_dsp
group_4675.fa.aln.tree,0.8217821782178217,Roary_dsp
group_4608.fa.aln.tree,0.8888888888888888,Roary_dsp
group_6073.fa.aln.tree,0.8679245283018868,Roary_dsp
group_21505.fa.aln.tree,0.9550561797752809,Roary_dsp
group_3849.fa.aln.tree,0.8363636363636363,Roary_dsp
group_4048.fa.aln.tree,0.7739130434782608,Roary_dsp
group_6072.fa.aln.tree,0.8691588785046729,Roary_dsp
group_21577.fa.aln.tree,0.8198198198198198,Roary_dsp
group_6082.fa.aln.tree,0.7166666666666667,Roary_dsp
group_1379.fa.aln.tree,0.7913043478260869,Roary_dsp
group_5859.fa.aln.tree,0.7924528301886793,Roary_dsp
group_5860.fa.aln.tree,0.9736842105263158,Roary_dsp
group_6066.fa.aln.tree,0.9411764705882353,Roary_dsp
group_21501.fa.aln.tree,0.6694214876033058,Roary_dsp
group_6197.fa.aln.tree,0.8556701030927835,Roary_dsp
group_21407.fa.aln.tree,0.9726027397260274,Roary_dsp
group_21423.fa.aln.tree,0.9726027397260274,Roary_dsp
group_5865.fa.aln.tree,0.7614678899082569,Roary_dsp
group_21419.fa.aln.tree,0.9736842105263158,Roary_dsp
group_3233.fa.aln.tree,0.8095238095238095,Roary_dsp
group_4582.fa.aln.tree,1.0,Roary_dsp
group_5847.fa.aln.tree,0.8076923076923077,Roary_dsp
group_5937.fa.aln.tree,0.7043478260869566,Roary_dsp
group_5968.fa.aln.tree,1.0,Roary_dsp
group_3814.fa.aln.tree,0.8252427184466019,Roary_dsp
group_21545.fa.aln.tree,0.9074074074074074,Roary_dsp
group_5836.fa.aln.tree,0.7358490566037735,Roary_dsp
group_16274.fa.aln.tree,0.8245614035087719,Panaroo
group_16460.fa.aln.tree,0.7435897435897436,Panaroo
group_7170.fa.aln.tree,0.8901098901098901,Panaroo
group_12168.fa.aln.tree,0.9534883720930233,Panaroo
group_15098.fa.aln.tree,0.8679245283018868,Panaroo
group_6833.fa.aln.tree,1.0,Panaroo
group_12903.fa.aln.tree,0.9591836734693877,Panaroo
group_15527.fa.aln.tree,0.8461538461538461,Panaroo
group_14917.fa.aln.tree,0.8938053097345132,Panaroo
group_16464.fa.aln.tree,0.7090909090909091,Panaroo
group_11745.fa.aln.tree,0.7586206896551724,Panaroo
group_16283.fa.aln.tree,0.8584070796460177,Panaroo
group_13337.fa.aln.tree,0.9029126213592233,Panaroo
group_14067.fa.aln.tree,0.6638655462184874,Panaroo
group_11825.fa.aln.tree,0.9545454545454546,Panaroo
group_15071.fa.aln.tree,0.8666666666666667,Panaroo
group_14519.fa.aln.tree,0.6166666666666667,Panaroo
group_14065.fa.aln.tree,0.9310344827586207,Panaroo
group_12108.fa.aln.tree,0.8317757009345794,Panaroo
group_17623.fa.aln.tree,0.8803418803418803,Panaroo
group_11811.fa.aln.tree,0.8850574712643678,Panaroo
group_12973.fa.aln.tree,0.9285714285714286,Panaroo
group_12184.fa.aln.tree,0.9387755102040817,Panaroo
group_12852.fa.aln.tree,0.7962962962962963,Panaroo
group_11896.fa.aln.tree,0.8811881188118812,Panaroo
group_13203.fa.aln.tree,0.8723404255319149,Panaroo
group_15684.fa.aln.tree,0.9069767441860465,Panaroo
group_17094.fa.aln.tree,0.82,Panaroo
group_13254.fa.aln.tree,0.7192982456140351,Panaroo
group_15228.fa.aln.tree,0.6896551724137931,Panaroo
group_14485.fa.aln.tree,0.88,Panaroo
group_18085.fa.aln.tree,0.7913043478260869,Panaroo
group_11957.fa.aln.tree,0.8350515463917526,Panaroo
group_16604.fa.aln.tree,0.8679245283018868,Panaroo
group_15166.fa.aln.tree,0.7959183673469388,Panaroo
group_12733.fa.aln.tree,0.7142857142857143,Panaroo
group_2667.fa.aln.tree,0.7241379310344828,Panaroo
group_16352.fa.aln.tree,0.7241379310344828,Panaroo
group_17718.fa.aln.tree,0.794392523364486,Panaroo
group_13729.fa.aln.tree,0.8446601941747572,Panaroo
group_12246.fa.aln.tree,0.7168141592920354,Panaroo
group_4977.fa.aln.tree,0.8317757009345794,Panaroo
group_13438.fa.aln.tree,0.8888888888888888,Panaroo
group_15018.fa.aln.tree,0.88,Panaroo
group_15680.fa.aln.tree,0.7222222222222222,Panaroo
group_12638.fa.aln.tree,0.7543859649122807,Panaroo
group_13667.fa.aln.tree,0.6612903225806451,Panaroo
group_13449.fa.aln.tree,0.8163265306122449,Panaroo
group_4942.fa.aln.tree,0.7614678899082569,Panaroo
group_12145.fa.aln.tree,0.7647058823529411,Panaroo
group_18941.fa.aln.tree,0.8813559322033898,Panaroo
group_12712.fa.aln.tree,0.7606837606837606,Panaroo
group_15763.fa.aln.tree,0.7627118644067796,Panaroo
group_4090.fa.aln.tree,0.9518072289156626,Panaroo
group_14640.fa.aln.tree,0.8151260504201681,Panaroo
group_555.fa.aln.tree,0.6859504132231405,Panaroo
group_14178.fa.aln.tree,0.9120879120879121,Panaroo
group_12053.fa.aln.tree,0.8490566037735849,Panaroo
group_11640.fa.aln.tree,0.7321428571428571,Panaroo
group_14420.fa.aln.tree,0.7777777777777778,Panaroo
group_13190.fa.aln.tree,0.9393939393939394,Panaroo
group_20281.fa.aln.tree,0.9206349206349206,Panaroo
group_16387.fa.aln.tree,0.8446601941747572,Panaroo
group_11916.fa.aln.tree,0.9777777777777777,Panaroo
group_12858.fa.aln.tree,0.8245614035087719,Panaroo
group_17638.fa.aln.tree,0.82,Panaroo
group_12896.fa.aln.tree,0.7818181818181819,Panaroo
group_14814.fa.aln.tree,0.7580645161290323,Panaroo
group_13330.fa.aln.tree,0.9743589743589743,Panaroo
group_12027.fa.aln.tree,0.8878504672897196,Panaroo
group_16622.fa.aln.tree,0.6470588235294118,Panaroo
group_12912.fa.aln.tree,0.7981651376146789,Panaroo
group_687.fa.aln.tree,0.7886178861788617,Panaroo
group_2467.fa.aln.tree,0.7217391304347827,Panaroo
group_12958.fa.aln.tree,0.851063829787234,Panaroo
group_16016.fa.aln.tree,0.7894736842105263,Panaroo
group_14929.fa.aln.tree,0.8627450980392157,Panaroo
group_4175.fa.aln.tree,0.7623762376237624,Panaroo
group_12138.fa.aln.tree,0.8235294117647058,Panaroo
group_14507.fa.aln.tree,0.8585858585858586,Panaroo
group_11604.fa.aln.tree,0.797979797979798,Panaroo
group_17179.fa.aln.tree,0.7241379310344828,Panaroo
group_11764.fa.aln.tree,0.8632478632478633,Panaroo
group_16157.fa.aln.tree,0.9545454545454546,Panaroo
group_13444.fa.aln.tree,0.8909090909090909,Panaroo
group_6241.fa.aln.tree,0.9080459770114943,Panaroo
group_14006.fa.aln.tree,0.9310344827586207,Panaroo
group_13501.fa.aln.tree,0.8373983739837398,Panaroo
group_15491.fa.aln.tree,0.7777777777777778,Panaroo
group_6836.fa.aln.tree,1.0,Panaroo
group_15704.fa.aln.tree,0.8095238095238095,Panaroo
group_16475.fa.aln.tree,0.8478260869565217,Panaroo
group_11666.fa.aln.tree,0.8476190476190476,Panaroo
group_12644.fa.aln.tree,0.8518518518518519,Panaroo
group_16236.fa.aln.tree,0.801980198019802,Panaroo
group_6024.fa.aln.tree,0.9726027397260274,Panaroo
group_12111.fa.aln.tree,0.7894736842105263,Panaroo
group_12917.fa.aln.tree,0.8,Panaroo
group_16144.fa.aln.tree,0.8762886597938144,Panaroo
group_18472.fa.aln.tree,0.7288135593220338,Panaroo
group_12093.fa.aln.tree,0.7142857142857143,Panaroo
group_15115.fa.aln.tree,0.7523809523809524,Panaroo
group_11822.fa.aln.tree,0.8181818181818182,Panaroo
group_13375.fa.aln.tree,0.8653846153846154,Panaroo
group_10842.fa.aln.tree,0.7391304347826086,Panaroo
group_13530.fa.aln.tree,0.9157894736842105,Panaroo
group_11763.fa.aln.tree,0.8901098901098901,Panaroo
group_16218.fa.aln.tree,0.7230769230769231,Panaroo
group_11915.fa.aln.tree,0.8924731182795699,Panaroo
group_12391.fa.aln.tree,0.9466666666666667,Panaroo
group_11650.fa.aln.tree,0.9368421052631579,Panaroo
group_18566.fa.aln.tree,0.7627118644067796,Panaroo
group_7214.fa.aln.tree,0.9191919191919192,Panaroo
group_17369.fa.aln.tree,0.6923076923076923,Panaroo
group_17844.fa.aln.tree,0.7297297297297297,Panaroo
group_15596.fa.aln.tree,0.7264957264957265,Panaroo
group_16476.fa.aln.tree,0.8035714285714286,Panaroo
group_13710.fa.aln.tree,1.0,Panaroo
group_12148.fa.aln.tree,0.8703703703703703,Panaroo
group_12817.fa.aln.tree,0.7796610169491526,Panaroo
group_18248.fa.aln.tree,0.7627118644067796,Panaroo
group_16761.fa.aln.tree,0.6910569105691057,Panaroo
group_4525.fa.aln.tree,0.86,Panaroo
group_12248.fa.aln.tree,0.8392857142857143,Panaroo
group_14896.fa.aln.tree,0.696,Panaroo
group_3480.fa.aln.tree,0.9428571428571428,Panaroo
group_2223.fa.aln.tree,0.7543859649122807,Panaroo
group_11867.fa.aln.tree,0.8245614035087719,Panaroo
group_12807.fa.aln.tree,0.811965811965812,Panaroo
group_17055.fa.aln.tree,0.65,Panaroo
group_12976.fa.aln.tree,0.8217821782178217,Panaroo
group_14392.fa.aln.tree,0.803921568627451,Panaroo
group_14335.fa.aln.tree,0.8936170212765957,Panaroo
group_11739.fa.aln.tree,0.8613861386138614,Panaroo
group_1914.fa.aln.tree,0.7522123893805309,Panaroo
group_13645.fa.aln.tree,0.7981651376146789,Panaroo
group_17427.fa.aln.tree,0.6721311475409836,Panaroo
group_19900.fa.aln.tree,0.7543859649122807,Panaroo
group_10815.fa.aln.tree,0.9101123595505618,Panaroo
group_11705.fa.aln.tree,0.7391304347826086,Panaroo
group_12876.fa.aln.tree,0.801980198019802,Panaroo
group_11577.fa.aln.tree,0.7272727272727273,Panaroo
group_14059.fa.aln.tree,0.7757009345794392,Panaroo
group_11589.fa.aln.tree,0.8736842105263158,Panaroo
group_14069.fa.aln.tree,0.8148148148148148,Panaroo
group_9218.fa.aln.tree,1.0,Panaroo
group_14550.fa.aln.tree,0.7523809523809524,Panaroo
group_4202.fa.aln.tree,0.8476190476190476,Panaroo
group_17853.fa.aln.tree,0.8018018018018018,Panaroo
group_2756.fa.aln.tree,0.7884615384615384,Panaroo
group_18758.fa.aln.tree,0.8,Panaroo
group_17339.fa.aln.tree,0.6410256410256411,Panaroo
group_13224.fa.aln.tree,0.927710843373494,Panaroo
group_17023.fa.aln.tree,0.7264957264957265,Panaroo
group_14157.fa.aln.tree,0.7217391304347827,Panaroo
group_18570.fa.aln.tree,0.7288135593220338,Panaroo
group_12078.fa.aln.tree,0.8317757009345794,Panaroo
group_16112.fa.aln.tree,0.7962962962962963,Panaroo
group_11902.fa.aln.tree,0.8148148148148148,Panaroo
group_16079.fa.aln.tree,0.7699115044247787,Panaroo
group_13245.fa.aln.tree,0.8571428571428571,Panaroo
group_13754.fa.aln.tree,0.8230088495575221,Panaroo
group_17522.fa.aln.tree,0.7818181818181819,Panaroo
group_15587.fa.aln.tree,0.6779661016949152,Panaroo
group_7305.fa.aln.tree,0.9529411764705882,Panaroo
group_8998.fa.aln.tree,1.0,Panaroo
group_4825.fa.aln.tree,0.7821782178217822,Panaroo
group_16870.fa.aln.tree,0.8363636363636363,Panaroo
group_15094.fa.aln.tree,0.8392857142857143,Panaroo
group_12008.fa.aln.tree,0.7818181818181819,Panaroo
group_18586.fa.aln.tree,0.8703703703703703,Panaroo
group_12823.fa.aln.tree,0.875,Panaroo
group_12787.fa.aln.tree,0.883495145631068,Panaroo
group_5227.fa.aln.tree,0.8494623655913979,Panaroo
group_15012.fa.aln.tree,0.9753086419753086,Panaroo
group_5595.fa.aln.tree,0.8653846153846154,Panaroo
group_13835.fa.aln.tree,0.9101123595505618,Panaroo
group_12122.fa.aln.tree,0.9726027397260274,Panaroo
group_14208.fa.aln.tree,0.7247706422018348,Panaroo
group_17066.fa.aln.tree,0.5929203539823009,Panaroo
group_13048.fa.aln.tree,0.7565217391304347,Panaroo
group_3197.fa.aln.tree,0.7547169811320755,Panaroo
group_18584.fa.aln.tree,0.7345132743362832,Panaroo
group_16385.fa.aln.tree,0.9512195121951219,Panaroo
group_13987.fa.aln.tree,0.8252427184466019,Panaroo
group_14682.fa.aln.tree,0.8556701030927835,Panaroo
group_2588.fa.aln.tree,0.8070175438596491,Panaroo
group_3653.fa.aln.tree,0.9726027397260274,Panaroo
group_12831.fa.aln.tree,0.8958333333333334,Panaroo
group_16325.fa.aln.tree,0.8715596330275229,Panaroo
group_12762.fa.aln.tree,0.8,Panaroo
group_11810.fa.aln.tree,0.8727272727272727,Panaroo
group_3398.fa.aln.tree,0.6964285714285714,Panaroo
group_6280.fa.aln.tree,0.9318181818181818,Panaroo
group_16566.fa.aln.tree,0.8018018018018018,Panaroo
group_14466.fa.aln.tree,0.7983193277310925,Panaroo
group_13383.fa.aln.tree,0.7307692307692307,Panaroo
group_7213.fa.aln.tree,0.9493670886075949,Panaroo
group_16117.fa.aln.tree,0.7669902912621359,Panaroo
group_3149.fa.aln.tree,0.8392857142857143,Panaroo
group_16682.fa.aln.tree,0.8913043478260869,Panaroo
group_12951.fa.aln.tree,0.9183673469387755,Panaroo
group_12872.fa.aln.tree,0.8446601941747572,Panaroo
group_12036.fa.aln.tree,0.9753086419753086,Panaroo
group_14450.fa.aln.tree,0.8679245283018868,Panaroo
group_14234.fa.aln.tree,0.9310344827586207,Panaroo
group_12135.fa.aln.tree,0.8585858585858586,Panaroo
group_15791.fa.aln.tree,0.9545454545454546,Panaroo
group_12128.fa.aln.tree,0.8285714285714286,Panaroo
group_13991.fa.aln.tree,0.7719298245614035,Panaroo
group_13104.fa.aln.tree,0.8627450980392157,Panaroo
group_11872.fa.aln.tree,0.9,Panaroo
group_14985.fa.aln.tree,0.7735849056603774,Panaroo
group_13919.fa.aln.tree,0.7117117117117117,Panaroo
group_12084.fa.aln.tree,1.0,Panaroo
group_6447.fa.aln.tree,0.8775510204081632,Panaroo
group_15751.fa.aln.tree,0.7777777777777778,Panaroo
group_13684.fa.aln.tree,0.8144329896907216,Panaroo
group_15665.fa.aln.tree,0.8526315789473684,Panaroo
group_14622.fa.aln.tree,0.8545454545454545,Panaroo
group_15754.fa.aln.tree,0.9148936170212766,Panaroo
group_20974.fa.aln.tree,0.8305084745762712,Panaroo
group_15705.fa.aln.tree,0.7522123893805309,Panaroo
group_11590.fa.aln.tree,0.9736842105263158,Panaroo
group_17885.fa.aln.tree,0.7570093457943925,Panaroo
group_13726.fa.aln.tree,0.82,Panaroo
group_13250.fa.aln.tree,0.7522123893805309,Panaroo
group_17846.fa.aln.tree,0.8135593220338984,Panaroo
group_19627.fa.aln.tree,0.7657657657657657,Panaroo
group_17915.fa.aln.tree,0.7755102040816326,Panaroo
group_11791.fa.aln.tree,0.7818181818181819,Panaroo
group_12859.fa.aln.tree,0.9506172839506173,Panaroo
group_17871.fa.aln.tree,0.8230088495575221,Panaroo
group_14083.fa.aln.tree,0.794392523364486,Panaroo
group_17445.fa.aln.tree,0.8245614035087719,Panaroo
group_590.fa.aln.tree,0.781021897810219,Panaroo
group_12307.fa.aln.tree,0.9512195121951219,Panaroo
group_13985.fa.aln.tree,1.0,Panaroo
group_16356.fa.aln.tree,0.9578947368421052,Panaroo
group_17969.fa.aln.tree,0.9223300970873787,Panaroo
group_16633.fa.aln.tree,0.7647058823529411,Panaroo
group_13856.fa.aln.tree,0.8198198198198198,Panaroo
group_11643.fa.aln.tree,0.8383838383838383,Panaroo
group_11652.fa.aln.tree,0.7142857142857143,Panaroo
group_14001.fa.aln.tree,0.8666666666666667,Panaroo
group_3042.fa.aln.tree,0.9038461538461539,Panaroo
group_19166.fa.aln.tree,0.9029126213592233,Panaroo
group_14256.fa.aln.tree,1.0,Panaroo
group_1933.fa.aln.tree,0.7857142857142857,Panaroo
group_12885.fa.aln.tree,0.8913043478260869,Panaroo
group_3614.fa.aln.tree,0.8703703703703703,Panaroo
group_13353.fa.aln.tree,0.7169811320754716,Panaroo
group_12422.fa.aln.tree,0.8181818181818182,Panaroo
group_16377.fa.aln.tree,0.9770114942528736,Panaroo
group_16423.fa.aln.tree,0.8383838383838383,Panaroo
group_15652.fa.aln.tree,0.8095238095238095,Panaroo
group_15485.fa.aln.tree,0.8613861386138614,Panaroo
group_19661.fa.aln.tree,0.6949152542372882,Panaroo
group_9441.fa.aln.tree,1.0,Panaroo
group_12984.fa.aln.tree,0.975609756097561,Panaroo
group_12230.fa.aln.tree,0.94,Panaroo
group_11814.fa.aln.tree,0.9230769230769231,Panaroo
group_17904.fa.aln.tree,0.7857142857142857,Panaroo
group_11940.fa.aln.tree,0.8415841584158416,Panaroo
group_8702.fa.aln.tree,0.9285714285714286,Panaroo
group_13833.fa.aln.tree,0.8252427184466019,Panaroo
group_15103.fa.aln.tree,0.9733333333333334,Panaroo
group_16418.fa.aln.tree,0.7719298245614035,Panaroo
group_14351.fa.aln.tree,0.7454545454545455,Panaroo
group_12070.fa.aln.tree,0.803921568627451,Panaroo
group_15086.fa.aln.tree,0.7757009345794392,Panaroo
group_14378.fa.aln.tree,0.7192982456140351,Panaroo
group_4091.fa.aln.tree,0.8095238095238095,Panaroo
group_751.fa.aln.tree,0.6756756756756757,Panaroo
group_12022.fa.aln.tree,0.8252427184466019,Panaroo
group_13728.fa.aln.tree,0.975,Panaroo
group_14290.fa.aln.tree,0.9381443298969072,Panaroo
group_18232.fa.aln.tree,0.75,Panaroo
group_15725.fa.aln.tree,0.7523809523809524,Panaroo
group_13436.fa.aln.tree,0.9130434782608695,Panaroo
group_3833.fa.aln.tree,0.8317757009345794,Panaroo
group_16103.fa.aln.tree,0.7894736842105263,Panaroo
group_18226.fa.aln.tree,0.7368421052631579,Panaroo
group_12237.fa.aln.tree,0.7636363636363637,Panaroo
group_16779.fa.aln.tree,0.9361702127659575,Panaroo
group_10816.fa.aln.tree,0.7636363636363637,Panaroo
group_12227.fa.aln.tree,0.8446601941747572,Panaroo
group_15643.fa.aln.tree,0.794392523364486,Panaroo
group_13425.fa.aln.tree,0.8058252427184466,Panaroo
group_11588.fa.aln.tree,0.864406779661017,Panaroo
group_11873.fa.aln.tree,0.8504672897196262,Panaroo
group_11989.fa.aln.tree,0.6869565217391305,Panaroo
group_12992.fa.aln.tree,1.0,Panaroo
group_2891.fa.aln.tree,0.7321428571428571,Panaroo
group_16505.fa.aln.tree,0.7924528301886793,Panaroo
group_19073.fa.aln.tree,0.7258064516129032,Panaroo
group_14880.fa.aln.tree,0.8888888888888888,Panaroo
group_16167.fa.aln.tree,0.9058823529411765,Panaroo
group_11759.fa.aln.tree,0.7669902912621359,Panaroo
group_16025.fa.aln.tree,0.8490566037735849,Panaroo
group_11889.fa.aln.tree,0.9191919191919192,Panaroo
group_13639.fa.aln.tree,0.8350515463917526,Panaroo
group_12261.fa.aln.tree,0.9736842105263158,Panaroo
group_8620.fa.aln.tree,1.0,Panaroo
group_4092.fa.aln.tree,0.794392523364486,Panaroo
group_14054.fa.aln.tree,0.8490566037735849,Panaroo
group_3706.fa.aln.tree,0.75,Panaroo
group_13683.fa.aln.tree,0.8333333333333334,Panaroo
group_11796.fa.aln.tree,0.8230088495575221,Panaroo
group_14041.fa.aln.tree,0.8867924528301887,Panaroo
group_12656.fa.aln.tree,0.8532110091743119,Panaroo
group_15875.fa.aln.tree,0.7678571428571429,Panaroo
group_15770.fa.aln.tree,0.8333333333333334,Panaroo
group_14738.fa.aln.tree,0.7758620689655172,Panaroo
group_5373.fa.aln.tree,1.0,Panaroo
group_4008.fa.aln.tree,0.8348623853211009,Panaroo
group_16155.fa.aln.tree,0.8235294117647058,Panaroo
group_13922.fa.aln.tree,0.9529411764705882,Panaroo
group_17421.fa.aln.tree,0.7543859649122807,Panaroo
group_18101.fa.aln.tree,0.8958333333333334,Panaroo
group_16876.fa.aln.tree,0.7222222222222222,Panaroo
group_17272.fa.aln.tree,0.6752136752136753,Panaroo
group_12082.fa.aln.tree,0.7884615384615384,Panaroo
group_11762.fa.aln.tree,0.9080459770114943,Panaroo
group_11712.fa.aln.tree,1.0,Panaroo
group_14583.fa.aln.tree,0.6850393700787402,Panaroo
group_16753.fa.aln.tree,0.7948717948717948,Panaroo
group_12780.fa.aln.tree,0.9487179487179487,Panaroo
group_14787.fa.aln.tree,0.8076923076923077,Panaroo
group_16700.fa.aln.tree,0.8095238095238095,Panaroo
group_16688.fa.aln.tree,0.7264957264957265,Panaroo
group_5141.fa.aln.tree,0.9047619047619048,Panaroo
group_2590.fa.aln.tree,0.856,Panaroo
group_13928.fa.aln.tree,0.9726027397260274,Panaroo
group_15843.fa.aln.tree,0.8688524590163934,Panaroo
group_11620.fa.aln.tree,0.8837209302325582,Panaroo
group_12680.fa.aln.tree,0.9368421052631579,Panaroo
group_3217.fa.aln.tree,0.6869565217391305,Panaroo
group_12889.fa.aln.tree,0.9285714285714286,Panaroo
group_12776.fa.aln.tree,0.8738738738738738,Panaroo
group_12418.fa.aln.tree,0.8181818181818182,Panaroo
group_13303.fa.aln.tree,0.7924528301886793,Panaroo
group_13100.fa.aln.tree,0.8476190476190476,Panaroo
group_17087.fa.aln.tree,0.7692307692307693,Panaroo
group_19553.fa.aln.tree,0.8681318681318682,Panaroo
group_17266.fa.aln.tree,0.7419354838709677,Panaroo
group_20919.fa.aln.tree,0.6869565217391305,Panaroo
group_11908.fa.aln.tree,0.8095238095238095,Panaroo
group_11914.fa.aln.tree,0.9310344827586207,Panaroo
group_14864.fa.aln.tree,0.8446601941747572,Panaroo
group_12742.fa.aln.tree,0.975609756097561,Panaroo
group_12899.fa.aln.tree,0.8383838383838383,Panaroo
group_11894.fa.aln.tree,0.8518518518518519,Panaroo
group_14598.fa.aln.tree,0.941747572815534,Panaroo
group_14018.fa.aln.tree,0.8407079646017699,Panaroo
group_18082.fa.aln.tree,0.7669902912621359,Panaroo
group_14048.fa.aln.tree,0.8181818181818182,Panaroo
group_11930.fa.aln.tree,0.8653846153846154,Panaroo
group_12815.fa.aln.tree,0.8811881188118812,Panaroo
group_16496.fa.aln.tree,0.7606837606837606,Panaroo
group_5729.fa.aln.tree,0.9726027397260274,Panaroo
group_15571.fa.aln.tree,0.8367346938775511,Panaroo
group_14685.fa.aln.tree,0.7904761904761904,Panaroo
group_5669.fa.aln.tree,0.9230769230769231,Panaroo
group_8472.fa.aln.tree,0.9523809523809523,Panaroo
group_6935.fa.aln.tree,0.9333333333333333,Panaroo
group_14077.fa.aln.tree,0.8620689655172413,Panaroo
group_6023.fa.aln.tree,0.9207920792079208,Panaroo
group_6158.fa.aln.tree,0.9166666666666666,Panaroo
group_13140.fa.aln.tree,0.6833333333333333,Panaroo
group_20113.fa.aln.tree,0.8736842105263158,Panaroo
group_17236.fa.aln.tree,0.8307692307692308,Panaroo
group_3940.fa.aln.tree,0.6637168141592921,Panaroo
group_7072.fa.aln.tree,0.9733333333333334,Panaroo
group_11727.fa.aln.tree,0.8888888888888888,Panaroo
group_16064.fa.aln.tree,0.75,Panaroo
group_4260.fa.aln.tree,0.9230769230769231,Panaroo
group_12190.fa.aln.tree,0.9029126213592233,Panaroo
group_13157.fa.aln.tree,0.7614678899082569,Panaroo
group_12655.fa.aln.tree,0.7037037037037037,Panaroo
group_12855.fa.aln.tree,0.6910569105691057,Panaroo
group_15208.fa.aln.tree,0.7981651376146789,Panaroo
group_12285.fa.aln.tree,1.0,Panaroo
group_4176.fa.aln.tree,0.8279569892473119,Panaroo
group_2306.fa.aln.tree,0.7837837837837838,Panaroo
group_13589.fa.aln.tree,0.8165137614678899,Panaroo
group_15618.fa.aln.tree,0.808695652173913,Panaroo
group_5630.fa.aln.tree,0.948051948051948,Panaroo
group_4853.fa.aln.tree,0.8727272727272727,Panaroo
group_18959.fa.aln.tree,0.680672268907563,Panaroo
group_4467.fa.aln.tree,0.8504672897196262,Panaroo
group_16151.fa.aln.tree,0.7614678899082569,Panaroo
group_13670.fa.aln.tree,0.8230088495575221,Panaroo
group_11785.fa.aln.tree,0.8723404255319149,Panaroo
group_14068.fa.aln.tree,0.8252427184466019,Panaroo
